S,I,R,S_obs,I_obs,R_obs
0.9995052086796266,0.0003687928678846788,0.0001259984524888222,0.9995052086796266,0.0003687928678846788,0.0001259984524888222
0.999502600559365,0.0003707353209791885,0.00012666411965583967,0.999502600559365,0.0003707353209791885,0.00012666411965583967
0.9994999786938744,0.0003726880093512427,0.00012733329677443623,0.9994999786938744,0.0003726880093512427,0.00012733329677443623
0.9994973430110037,0.0003746509867089615,0.0001280060022874044,0.9994973430110037,0.0003746509867089615,0.0001280060022874044
0.9994946934382777,0.0003766243070017515,0.00012868225472056268,0.9994946934382777,0.0003766243070017515,0.00012868225472056268
0.999492029902897,0.00037860802442030763,0.00012936207268275646,0.999492029902897,0.00037860802442030763,0.00012936207268275646
0.9994893523317375,0.00038060219339661075,0.00013004547486585697,0.9994893523317375,0.00038060219339661075,0.00013004547486585697
0.9994866606513514,0.0003826068686039304,0.0001307324800447624,0.9994866606513514,0.0003826068686039304,0.0001307324800447624
0.9994839547879658,0.0003846221049568217,0.00013142310707739673,0.9994839547879658,0.0003846221049568217,0.00013142310707739673
0.9994812346674842,0.00038664795761112863,0.0001321173749047109,0.9994812346674842,0.00038664795761112863,0.0001321173749047109
0.9994785002154853,0.0003886844819639808,0.00013281530255068174,0.9994785002154853,0.0003886844819639808,0.00013281530255068174
0.9994757513572239,0.0003907317336537965,0.0001335169091223129,0.9994757513572239,0.0003907317336537965,0.0001335169091223129
0.9994729880176302,0.0003927897685602798,0.00013422221380963398,0.9994729880176302,0.0003927897685602798,0.00013422221380963398
0.9994702101213099,0.00039485864280442296,0.00013493123588570127,0.9994702101213099,0.00039485864280442296,0.00013493123588570127
0.999467417592545,0.00039693841274850573,0.00013564399470659752,0.999467417592545,0.00039693841274850573,0.00013564399470659752
0.9994646103552925,0.0003990291349960935,0.0001363605097114314,0.9994646103552925,0.0003990291349960935,0.0001363605097114314
0.9994617883331857,0.00040113086639204077,0.00013708080042233855,0.9994617883331857,0.00040113086639204077,0.00013708080042233855
0.9994589514495331,0.00040324366402248746,0.00013780488644448045,0.9994589514495331,0.00040324366402248746,0.00013780488644448045
0.9994560996273192,0.0004053675852148625,0.0001385327874660455,0.9994560996273192,0.0004053675852148625,0.0001385327874660455
0.999453232789204,0.00040750268753788016,0.0001392645232582479,0.999453232789204,0.00040750268753788016,0.0001392645232582479
0.9994503508575232,0.00040964902880154366,0.00014000011367532882,0.9994503508575232,0.00040964902880154366,0.00014000011367532882
0.9994474537542883,0.00041180666705714186,0.00014073957865455528,0.9994474537542883,0.00041180666705714186,0.00014073957865455528
0.9994445414011865,0.0004139756605972519,0.00014148293821622106,0.9994445414011865,0.0004139756605972519,0.00014148293821622106
0.9994416137195806,0.0004161560679557383,0.00014223021246364634,0.9994416137195806,0.0004161560679557383,0.00014223021246364634
0.9994386706305091,0.0004183479479077514,0.00014298142158317725,0.9994386706305091,0.0004183479479077514,0.00014298142158317725
0.9994357120546862,0.0004205513594697304,0.00014373658584418693,0.9994357120546862,0.0004205513594697304,0.00014373658584418693
0.9994327379125015,0.0004227663618994002,0.00014449572559907425,0.9994327379125015,0.0004227663618994002,0.00014449572559907425
0.999429748124021,0.0004249930146957744,0.00014525886128326508,0.999429748124021,0.0004249930146957744,0.00014525886128326508
0.9994267426089857,0.00042723137759915217,0.0001460260134152111,0.9994267426089857,0.00042723137759915217,0.0001460260134152111
0.9994237212868126,0.0004294815105911217,0.00014679720259639094,0.9994237212868126,0.0004294815105911217,0.00014679720259639094
0.9994206840765941,0.00043174347389455647,0.00014757244951130904,0.9994206840765941,0.00043174347389455647,0.00014757244951130904
0.9994176308970989,0.000434017327973619,0.0001483517749274968,0.9994176308970989,0.000434017327973619,0.0001483517749274968
0.9994145616667708,0.0004363031335337573,0.0001491351996955114,0.9994145616667708,0.0004363031335337573,0.0001491351996955114
0.9994114763037294,0.00043860095152170787,0.00014992274474893692,0.9994114763037294,0.00043860095152170787,0.00014992274474893692
0.9994083747257702,0.00044091084312549437,0.00015071443110438373,0.9994083747257702,0.00044091084312549437,0.00015071443110438373
0.9994052568503641,0.00044323286977442637,0.0001515102798614882,0.9994052568503641,0.00044323286977442637,0.0001515102798614882
0.999402122594658,0.0004455670931391025,0.00015231031220291365,0.999402122594658,0.0004455670931391025,0.00015231031220291365
0.9993989718754743,0.0004479135751314066,0.00015311454939434923,0.9993989718754743,0.0004479135751314066,0.00015311454939434923
0.999395804609311,0.0004502723779045118,0.00015392301278451098,0.999395804609311,0.0004502723779045118,0.00015392301278451098
0.999392620712342,0.00045264356385287636,0.00015473572380514082,0.999392620712342,0.00045264356385287636,0.00015473572380514082
0.9993894200967797,0.00045502719831433836,0.0001555527049059706,0.9993894200967797,0.00045502719831433836,0.0001555527049059706
0.9993862026332587,0.0004574233775165876,0.0001563739892246112,0.9993862026332587,0.0004574233775165876,0.0001563739892246112
0.9993829682204114,0.00045983217688744845,0.00015719960270115253,0.9993829682204114,0.00045983217688744845,0.00015719960270115253
0.9993797167689411,0.0004622536628867136,0.0001580295681721517,0.9993797167689411,0.0004622536628867136,0.0001580295681721517
0.9993764481891375,0.00046468790228216845,0.00015886390858027317,0.9993764481891375,0.00046468790228216845,0.00015886390858027317
0.999373162390876,0.00046713496214959433,0.00015970264697429007,0.999373162390876,0.00046713496214959433,0.00015970264697429007
0.9993698592836181,0.00046959490987276485,0.00016054580650908272,0.9993698592836181,0.00046959490987276485,0.00016054580650908272
0.9993665387764109,0.00047206781314344966,0.00016139341044564022,0.9993665387764109,0.00047206781314344966,0.00016139341044564022
0.9993632007778874,0.00047455373996141046,0.00016224548215105879,0.9993632007778874,0.00047455373996141046,0.00016224548215105879
0.999359845196267,0.00047705275863440513,0.00016310204509854337,0.999359845196267,0.00047705275863440513,0.00016310204509854337
0.9993564719393544,0.0004795649377781837,0.00016396312286740618,0.9993564719393544,0.0004795649377781837,0.00016396312286740618
0.9993530809145403,0.0004820903463164922,0.000164828739143068,0.9993530809145403,0.0004820903463164922,0.000164828739143068
0.9993496720288018,0.0004846290534810689,0.00016569891771705693,0.9993496720288018,0.0004846290534810689,0.00016569891771705693
0.9993462451887013,0.00048718112881164754,0.0001665736824870095,0.9993462451887013,0.00048718112881164754,0.0001665736824870095
0.9993428003003874,0.000489746642155956,0.00016745305745667028,0.9993428003003874,0.000489746642155956,0.00016745305745667028
0.9993393372695943,0.0004923256636697149,0.00016833706673589113,0.9993393372695943,0.0004923256636697149,0.00016833706673589113
0.9993358560016427,0.0004949182638166408,0.00016922573454063267,0.9993358560016427,0.0004949182638166408,0.00016922573454063267
0.9993323564014386,0.0004975245133684425,0.00017011908519296275,0.9993323564014386,0.0004975245133684425,0.00017011908519296275
0.9993288383734741,0.0005001444834048249,0.00017101714312105784,0.9993288383734741,0.0005001444834048249,0.00017101714312105784
0.9993253018218272,0.0005027782453134848,0.00017191993285920167,0.9993253018218272,0.0005027782453134848,0.00017191993285920167
0.999321746650162,0.0005054258707901154,0.00017282747904778665,0.999321746650162,0.0005054258707901154,0.00017282747904778665
0.9993181727617282,0.0005080874318384017,0.0001737398064333124,0.9993181727617282,0.0005080874318384017,0.0001737398064333124
0.9993145800593616,0.0005107630007700247,0.00017465693986838703,0.9993145800593616,0.0005107630007700247,0.00017465693986838703
0.9993109684454835,0.0005134526502046593,0.00017557890431172668,0.9993109684454835,0.0005134526502046593,0.00017557890431172668
0.9993073378221018,0.0005161564530699729,0.00017650572482815472,0.9993073378221018,0.0005161564530699729,0.00017650572482815472
0.9993036880908097,0.0005188744826016291,0.0001774374265886034,0.9993036880908097,0.0005188744826016291,0.0001774374265886034
0.9993000191527865,0.0005216068123432838,0.00017837403487011208,0.9993000191527865,0.0005216068123432838,0.00017837403487011208
0.9992963309087975,0.0005243535161465885,0.00017931557505582882,0.9992963309087975,0.0005243535161465885,0.00017931557505582882
0.9992926232591938,0.0005271146681711876,0.00018026207263500886,0.9992926232591938,0.0005271146681711876,0.00018026207263500886
0.9992888961039122,0.0005298903428847208,0.00018121355320301622,0.9992888961039122,0.0005298903428847208,0.00018121355320301622
0.9992851493424758,0.0005326806150628204,0.00018217004246132208,0.9992851493424758,0.0005326806150628204,0.00018217004246132208
0.9992813828739934,0.0005354855597891148,0.0001831315662175063,0.9992813828739934,0.0005354855597891148,0.0001831315662175063
0.9992775965971594,0.0005383052524552241,0.00018409815038525592,0.9992775965971594,0.0005383052524552241,0.00018409815038525592
0.9992737904102548,0.0005411397687607645,0.0001850698209843666,0.9992737904102548,0.0005411397687607645,0.0001850698209843666
0.9992699642111459,0.0005439891847133461,0.00018604660414074184,0.9992699642111459,0.0005439891847133461,0.00018604660414074184
0.999266117897285,0.0005468535766285714,0.00018702852608639257,0.999266117897285,0.0005468535766285714,0.00018702852608639257
0.9992622513657105,0.0005497330211300396,0.00018801561315943846,0.9992622513657105,0.0005497330211300396,0.00018801561315943846
0.9992583645130465,0.0005526275951493412,0.00018900789180410627,0.9992583645130465,0.0005526275951493412,0.00018900789180410627
0.9992544572355031,0.0005555373759260638,0.00019000538857073162,0.9992544572355031,0.0005555373759260638,0.00019000538857073162
0.9992505294288764,0.0005584624410077859,0.0001910081301157572,0.9992505294288764,0.0005584624410077859,0.0001910081301157572
0.9992465809885481,0.0005614028682500832,0.00019201614320173445,0.9992465809885481,0.0005614028682500832,0.00019201614320173445
0.9992426118094861,0.0005643587358165228,0.000193029454697322,0.9992426118094861,0.0005643587358165228,0.000193029454697322
0.999238621786244,0.0005673301221786679,0.00019404809157728704,0.999238621786244,0.0005673301221786679,0.00019404809157728704
0.9992346108129614,0.0005703171061160755,0.0001950720809225046,0.9992346108129614,0.0005703171061160755,0.0001950720809225046
0.9992305787833637,0.0005733197667162954,0.00019610144991995726,0.9992305787833637,0.0005733197667162954,0.00019610144991995726
0.9992265288302297,0.0005763357787860256,0.00019713539098422015,0.9992265288302297,0.0005763357787860256,0.00019713539098422015
0.9992224539224929,0.0005793703615422167,0.00019817571596480847,0.9992224539224929,0.0005793703615422167,0.00019817571596480847
0.9992183575893101,0.0005824208955696835,0.0001992215151201583,0.9992183575893101,0.0005824208955696835,0.0001992215151201583
0.9992142397155851,0.0005854874665065244,0.00020027281790830397,0.9992142397155851,0.0005854874665065244,0.00020027281790830397
0.9992101001858013,0.0005885701603036751,0.00020132965389506926,0.9992101001858013,0.0005885701603036751,0.00020132965389506926
0.9992059388840185,0.0005916690632266829,0.00020239205275468338,0.9992059388840185,0.0005916690632266829,0.00020239205275468338
0.999201755693872,0.0005947842618574893,0.0002034600442704003,0.999201755693872,0.0005947842618574893,0.0002034600442704003
0.9991975504985686,0.0005979158430962051,0.00020453365833511457,0.9991975504985686,0.0005979158430962051,0.00020453365833511457
0.999193323180885,0.000601063894162893,0.00020561292495198058,0.999193323180885,0.000601063894162893,0.00020561292495198058
0.9991890736231656,0.0006042285025993447,0.00020669787423502936,0.9991890736231656,0.0006042285025993447,0.00020669787423502936
0.9991848017073193,0.0006074097562708577,0.00020778853640978569,0.9991848017073193,0.0006074097562708577,0.00020778853640978569
0.999180507314818,0.000610607743368019,0.0002088849418138872,0.999180507314818,0.000610607743368019,0.0002088849418138872
0.9991761903266938,0.0006138225524084784,0.00020998712089770016,0.9991761903266938,0.0006138225524084784,0.00020998712089770016
0.9991718506235363,0.0006170542722387323,0.00021109510422493897,0.9991718506235363,0.0006170542722387323,0.00021109510422493897
0.9991674880854907,0.0006203029920358984,0.00021220892247328198,0.9991674880854907,0.0006203029920358984,0.00021220892247328198
0.9991631025922555,0.0006235688013094983,0.00021332860643499083,0.9991631025922555,0.0006235688013094983,0.00021332860643499083
0.9991586940230792,0.0006268517899032322,0.00021445418701752632,0.9991586940230792,0.0006268517899032322,0.00021445418701752632
0.9991542622567591,0.0006301520479967621,0.00021558569524416757,0.9991542622567591,0.0006301520479967621,0.00021558569524416757
0.9991498071716378,0.0006334696661074884,0.00021672316225462905,0.9991498071716378,0.0006334696661074884,0.00021672316225462905
0.9991453286456019,0.0006368047350923269,0.0002178666193056774,0.9991453286456019,0.0006368047350923269,0.0002178666193056774
0.9991408265560787,0.0006401573461494922,0.00021901609777175073,0.9991408265560787,0.0006401573461494922,0.00021901609777175073
0.9991363007800341,0.0006435275908202716,0.00022017162914557433,0.9991363007800341,0.0006435275908202716,0.00022017162914557433
0.9991317511939704,0.0006469155609908086,0.0002213332450387802,0.9991317511939704,0.0006469155609908086,0.0002213332450387802
0.9991271776739236,0.0006503213488938772,0.00022250097718252277,0.9991271776739236,0.0006503213488938772,0.00022250097718252277
0.9991225800954612,0.0006537450471106653,0.0002236748574280984,0.9991225800954612,0.0006537450471106653,0.0002236748574280984
0.9991179583336799,0.0006571867485725487,0.00022485491774756116,0.9991179583336799,0.0006571867485725487,0.00022485491774756116
0.9991133122632028,0.0006606465465628752,0.00022604119023434218,0.9991133122632028,0.0006606465465628752,0.00022604119023434218
0.9991086417581774,0.0006641245347187381,0.0002272337071038656,0.9991086417581774,0.0006641245347187381,0.0002272337071038656
0.999103946692273,0.0006676208070327595,0.00022843250069416767,0.999103946692273,0.0006676208070327595,0.00022843250069416767
0.9990992269386786,0.0006711354578548673,0.00022963760346651375,0.9990992269386786,0.0006711354578548673,0.00022963760346651375
0.9990944823700999,0.0006746685818940721,0.00023084904800601516,0.9990944823700999,0.0006746685818940721,0.00023084904800601516
0.9990897128587575,0.0006782202742202509,0.0002320668670222485,0.9990897128587575,0.0006782202742202509,0.0002320668670222485
0.9990849182763841,0.0006817906302659198,0.0002332910933498713,0.9990849182763841,0.0006817906302659198,0.0002332910933498713
0.9990800984942226,0.0006853797458280193,0.00023452175994924165,0.9990800984942226,0.0006853797458280193,0.00023452175994924165
0.9990752533830233,0.0006889877170696868,0.00023575889990703385,0.9990752533830233,0.0006889877170696868,0.00023575889990703385
